,Continent,Country,State,City
811,Europe,France,Brittany,Ploaree
812,Europe,France,Cote d'Or,Dijon
813,Europe,France,Cote-d'Or,Laignes
814,Europe,France,Cote-d'Or,Dijon
815,Europe,France,Dordogne,Domme
816,Europe,France,Essonne,Gif-sur-Yvette
817,Europe,France,Eure,Montfort-sur-Risle
818,Europe,France,Gard,Uzes
819,Europe,France,Gironde,Bordeaux
820,Europe,France,Haute-Garonne,Toulouse
821,Europe,France,Haute-Garonne,Toulouse
822,Europe,France,Haute-Garonne,Toulouse
823,Europe,France,Haute-Garonne,Fourquevoux
824,Europe,France,Loire-Atlantique,Nantes
825,Europe,France,Loire-Atlantique,Nantes
826,Europe,France,Loire-et-Cher,Cour-Cheverny
827,Europe,France,Lot,La Bastide-du-Vert
828,Europe,France,Orne,Champsecret
829,Europe,France,Orne,Argentan
830,Europe,France,Sarthe,Le Mans
831,Europe,France,SaÃÂ´ne-et-Loire,missing
832,Europe,France,Seine-Maritime,Rouen
833,Europe,France,Siene-et-Oise,Auver-sur-Oise
834,Europe,France,Vosges,Bruyeres
835,Europe,France,Yonne,Sens
836,Europe,France,Yonne,Sens
837,Europe,France,missing,Yzeures-sur-Creuse
838,Europe,France,missing,Yerres
839,Europe,France,missing,Villeneuve-sur-Lot
840,Europe,France,missing,Ville-d'Avray
841,Europe,France,missing,Vienne
842,Europe,France,missing,Vesoul
843,Europe,France,missing,Versailles
844,Europe,France,missing,Versailles
845,Europe,France,missing,Versailles
846,Europe,France,missing,Versailles
847,Europe,France,missing,Versailles
848,Europe,France,missing,Vence
849,Europe,France,missing,Vence
850,Europe,France,missing,Varangeville
851,Europe,France,missing,Valognes
852,Europe,France,missing,Valenciennes
853,Europe,France,missing,Valenciennes
854,Europe,France,missing,Valenciennes
855,Europe,France,missing,Uchon
856,Europe,France,missing,Troyes
857,Europe,France,missing,Tourtour
858,Europe,France,missing,Tours
859,Europe,France,missing,Tours
860,Europe,France,missing,Tours
861,Europe,France,missing,Toulouse
862,Europe,France,missing,Toulouse
863,Europe,France,missing,Toulouse
864,Europe,France,missing,Toulouse
865,Europe,France,missing,Toulon
866,Europe,France,missing,Strasbourg
867,Europe,France,missing,Strasbourg
868,Europe,France,missing,St. ÃÂtienne
869,Europe,France,missing,St. Tropez
870,Europe,France,missing,St. Servan
871,Europe,France,missing,St. Prive
872,Europe,France,missing,St. Julien
873,Europe,France,missing,St. Die
874,Europe,France,missing,Sevres
875,Europe,France,missing,Samer
876,Europe,France,missing,Saint-Jean-de-Luz
877,Europe,France,missing,Saint-Gilles-du-Gard
878,Europe,France,missing,Saintes-Maries-de-la-Mer
879,Europe,France,missing,Saint-Denis-du-Port
880,Europe,France,missing,Saint-Christoly-de-Medoc
881,Europe,France,missing,Rueil
882,Europe,France,missing,Rouvres
883,Europe,France,missing,Rouen
884,Europe,France,missing,Rouen
885,Europe,France,missing,Rouen
886,Europe,France,missing,Rouen
887,Europe,France,missing,Rive-de-Gier
888,Europe,France,missing,Ribeauville
889,Europe,France,missing,Reims
890,Europe,France,missing,Quines
891,Europe,France,missing,Quincey
892,Europe,France,missing,Puy
893,Europe,France,missing,Ponce
894,Europe,France,missing,Perpignan
895,Europe,France,missing,Paris
896,Europe,France,missing,Paris
897,Europe,France,missing,Paris
898,Europe,France,missing,Paris
899,Europe,France,missing,Paris
900,Europe,France,missing,Paris
901,Europe,France,missing,Paris
902,Europe,France,missing,Paris
903,Europe,France,missing,Paris
904,Europe,France,missing,Paris
905,Europe,France,missing,Paris
906,Europe,France,missing,Paris
907,Europe,France,missing,Paris
908,Europe,France,missing,Paris
909,Europe,France,missing,Paris
910,Europe,France,missing,Paris
911,Europe,France,missing,Paris
912,Europe,France,missing,Paris
913,Europe,France,missing,Paris
914,Europe,France,missing,Paris
915,Europe,France,missing,Paris
916,Europe,France,missing,Paris
917,Europe,France,missing,Paris
918,Europe,France,missing,Paris
919,Europe,France,missing,Paris
920,Europe,France,missing,Paris
921,Europe,France,missing,Paris
922,Europe,France,missing,Paris
923,Europe,France,missing,Paris
924,Europe,France,missing,Paris
925,Europe,France,missing,Paris
926,Europe,France,missing,Paris
927,Europe,France,missing,Paris
928,Europe,France,missing,Paris
929,Europe,France,missing,Paris
930,Europe,France,missing,Paris
931,Europe,France,missing,Paris
932,Europe,France,missing,Paris
933,Europe,France,missing,Paris
934,Europe,France,missing,Paris
935,Europe,France,missing,Paris
936,Europe,France,missing,Paris
937,Europe,France,missing,Paris
938,Europe,France,missing,Paris
939,Europe,France,missing,Paris
940,Europe,France,missing,Paris
941,Europe,France,missing,Paris
942,Europe,France,missing,Paris
943,Europe,France,missing,Paris
944,Europe,France,missing,Paris
945,Europe,France,missing,Paris
946,Europe,France,missing,Paris
947,Europe,France,missing,Paris
948,Europe,France,missing,Paris
949,Europe,France,missing,Paris
950,Europe,France,missing,Paris
951,Europe,France,missing,Paris
952,Europe,France,missing,Paris
953,Europe,France,missing,Paris
954,Europe,France,missing,Paris
955,Europe,France,missing,Paris
956,Europe,France,missing,Paris
957,Europe,France,missing,Paris
958,Europe,France,missing,Paris
959,Europe,France,missing,Paris
960,Europe,France,missing,Paris
961,Europe,France,missing,Paris
962,Europe,France,missing,Paris
963,Europe,France,missing,Paris
964,Europe,France,missing,Paris
965,Europe,France,missing,Paris
966,Europe,France,missing,Paris
967,Europe,France,missing,Paris
968,Europe,France,missing,Paris
969,Europe,France,missing,Paris
970,Europe,France,missing,Paris
971,Europe,France,missing,Paris
972,Europe,France,missing,Paris
973,Europe,France,missing,Paris
974,Europe,France,missing,Paris
975,Europe,France,missing,Paris
976,Europe,France,missing,Paris
977,Europe,France,missing,Paris
978,Europe,France,missing,Paris
979,Europe,France,missing,Paris
980,Europe,France,missing,Paris
981,Europe,France,missing,Paris
982,Europe,France,missing,Paris
983,Europe,France,missing,Paris
984,Europe,France,missing,Paris
985,Europe,France,missing,Paris
986,Europe,France,missing,Paris
987,Europe,France,missing,Paris
988,Europe,France,missing,Paris
989,Europe,France,missing,Paris
990,Europe,France,missing,Paris
991,Europe,France,missing,Paris
992,Europe,France,missing,Paris
993,Europe,France,missing,Paris
994,Europe,France,missing,Paris
995,Europe,France,missing,Paris
996,Europe,France,missing,Paris
997,Europe,France,missing,Paris
998,Europe,France,missing,Paris
999,Europe,France,missing,Paris
1000,Europe,France,missing,Paris
1001,Europe,France,missing,Paris
1002,Europe,France,missing,Paris
1003,Europe,France,missing,Paris
1004,Europe,France,missing,Paris
1005,Europe,France,missing,Paris
1006,Europe,France,missing,Paris
1007,Europe,France,missing,Paris
1008,Europe,France,missing,Paris
1009,Europe,France,missing,Paris
1010,Europe,France,missing,Paris
1011,Europe,France,missing,Paris
1012,Europe,France,missing,Paris
1013,Europe,France,missing,Paris
1014,Europe,France,missing,Paris
1015,Europe,France,missing,Paris
1016,Europe,France,missing,Paris
1017,Europe,France,missing,Paris
1018,Europe,France,missing,Paris
1019,Europe,France,missing,Paris
1020,Europe,France,missing,Paris
1021,Europe,France,missing,Paris
1022,Europe,France,missing,Paris
1023,Europe,France,missing,Paris
1024,Europe,France,missing,Paris
1025,Europe,France,missing,Paris
1026,Europe,France,missing,Paris
1027,Europe,France,missing,Paris
1028,Europe,France,missing,Paris
1029,Europe,France,missing,Paris
1030,Europe,France,missing,Paris
1031,Europe,France,missing,Paris
1032,Europe,France,missing,Paris
1033,Europe,France,missing,Paris
1034,Europe,France,missing,Paris
1035,Europe,France,missing,Paris
1036,Europe,France,missing,Paris
1037,Europe,France,missing,Paris
1038,Europe,France,missing,Paris
1039,Europe,France,missing,Paris
1040,Europe,France,missing,Paris
1041,Europe,France,missing,Paris
1042,Europe,France,missing,Paris
1043,Europe,France,missing,Paris
1044,Europe,France,missing,Paris
1045,Europe,France,missing,Paris
1046,Europe,France,missing,Paris
1047,Europe,France,missing,Paris
1048,Europe,France,missing,Paris
1049,Europe,France,missing,Paris
1050,Europe,France,missing,Paris
1051,Europe,France,missing,Paris
1052,Europe,France,missing,Paris
1053,Europe,France,missing,Paris
1054,Europe,France,missing,Paris
1055,Europe,France,missing,Paris
1056,Europe,France,missing,Paris
1057,Europe,France,missing,Paris
1058,Europe,France,missing,Paris
1059,Europe,France,missing,Paris
1060,Europe,France,missing,Paris
1061,Europe,France,missing,Paris
1062,Europe,France,missing,Paris
1063,Europe,France,missing,Paris
1064,Europe,France,missing,Paris
1065,Europe,France,missing,Paris
1066,Europe,France,missing,Paris
1067,Europe,France,missing,Paris
1068,Europe,France,missing,Paris
1069,Europe,France,missing,Paris
1070,Europe,France,missing,Paris
1071,Europe,France,missing,Paris
1072,Europe,France,missing,Paris
1073,Europe,France,missing,Paris
1074,Europe,France,missing,Paris
1075,Europe,France,missing,Paris
1076,Europe,France,missing,Paris
1077,Europe,France,missing,Paris
1078,Europe,France,missing,Paris
1079,Europe,France,missing,Paris
1080,Europe,France,missing,Paris
1081,Europe,France,missing,Paris
1082,Europe,France,missing,Paris
1083,Europe,France,missing,Paris
1084,Europe,France,missing,Paris
1085,Europe,France,missing,Paris
1086,Europe,France,missing,Paris
1087,Europe,France,missing,Paris
1088,Europe,France,missing,Paris
1089,Europe,France,missing,Paris
1090,Europe,France,missing,Paris
1091,Europe,France,missing,Paris
1092,Europe,France,missing,Paris
1093,Europe,France,missing,Paris
1094,Europe,France,missing,Paris
1095,Europe,France,missing,Paris
1096,Europe,France,missing,Paris
1097,Europe,France,missing,Paris
1098,Europe,France,missing,Paris
1099,Europe,France,missing,Paris
1100,Europe,France,missing,Paris
1101,Europe,France,missing,Paris
1102,Europe,France,missing,Paris
1103,Europe,France,missing,Paris
1104,Europe,France,missing,Paris
1105,Europe,France,missing,Paris
1106,Europe,France,missing,Paris
1107,Europe,France,missing,Paris
1108,Europe,France,missing,Paris
1109,Europe,France,missing,Paris
1110,Europe,France,missing,Paris
1111,Europe,France,missing,Paris
1112,Europe,France,missing,Paris
1113,Europe,France,missing,Paris
1114,Europe,France,missing,Paris
1115,Europe,France,missing,Paris
1116,Europe,France,missing,Paris
1117,Europe,France,missing,Paris
1118,Europe,France,missing,Paris
1119,Europe,France,missing,Paris
1120,Europe,France,missing,Paris
1121,Europe,France,missing,Paris
1122,Europe,France,missing,Paris
1123,Europe,France,missing,Paris
1124,Europe,France,missing,Paris
1125,Europe,France,missing,Paris
1126,Europe,France,missing,Paris
1127,Europe,France,missing,Paris
1128,Europe,France,missing,Paris
1129,Europe,France,missing,Paris
1130,Europe,France,missing,Paris
1131,Europe,France,missing,Paris
1132,Europe,France,missing,Paris
1133,Europe,France,missing,Paris
1134,Europe,France,missing,Paris
1135,Europe,France,missing,Paris
1136,Europe,France,missing,Paris
1137,Europe,France,missing,Paris
1138,Europe,France,missing,Paris
1139,Europe,France,missing,Paris
1140,Europe,France,missing,Paris
1141,Europe,France,missing,Paris
1142,Europe,France,missing,Paris
1143,Europe,France,missing,Paris
1144,Europe,France,missing,Paris
1145,Europe,France,missing,Paris
1146,Europe,France,missing,Paris
1147,Europe,France,missing,Paris
1148,Europe,France,missing,Paris
1149,Europe,France,missing,Paris
1150,Europe,France,missing,Paris
1151,Europe,France,missing,Paris
1152,Europe,France,missing,Paris
1153,Europe,France,missing,Paris
1154,Europe,France,missing,Paris
1155,Europe,France,missing,Paris
1156,Europe,France,missing,Paris
1157,Europe,France,missing,Paris
1158,Europe,France,missing,Paris
1159,Europe,France,missing,Paris
1160,Europe,France,missing,Paris
1161,Europe,France,missing,Paris
1162,Europe,France,missing,Paris
1163,Europe,France,missing,Paris
1164,Europe,France,missing,Ouzouer
1165,Europe,France,missing,Orlienas
1166,Europe,France,missing,Orgeval
1167,Europe,France,missing,Onesse Laharie
1168,Europe,France,missing,Normandy
1169,Europe,France,missing,Nogent-sur-Marne
1170,Europe,France,missing,Nogent-sur-Marne
1171,Europe,France,missing,Nogent-sur-Marne
1172,Europe,France,missing,Nogent-sur-Marne
1173,Europe,France,missing,Nice
1174,Europe,France,missing,Nice
1175,Europe,France,missing,Nice
1176,Europe,France,missing,Nice
1177,Europe,France,missing,Nice
1178,Europe,France,missing,Nice
1179,Europe,France,missing,Neuilly-sur-Seine
1180,Europe,France,missing,Neuilly-sur-Seine
1181,Europe,France,missing,Neuilly-sur-Seine
1182,Europe,France,missing,Neuilly
1183,Europe,France,missing,Neuilly
1184,Europe,France,missing,Neuilly
1185,Europe,France,missing,Nantes
1186,Europe,France,missing,Nantes
1187,Europe,France,missing,Nantes
1188,Europe,France,missing,Nantes
1189,Europe,France,missing,Nantes
1190,Europe,France,missing,Nancy
1191,Europe,France,missing,Nancy
1192,Europe,France,missing,Mulhouse
1193,Europe,France,missing,Mulhouse
1194,Europe,France,missing,Mulhouse
1195,Europe,France,missing,Mulhouse
1196,Europe,France,missing,Mouhet
1197,Europe,France,missing,Mortagne
1198,Europe,France,missing,Mont-Saint-PÃÂ¨re
1199,Europe,France,missing,Montpon-Menesterol
1200,Europe,France,missing,Montigny-sur-Loing
1201,Europe,France,missing,Montbeliard
1202,Europe,France,missing,Montbazon
1203,Europe,France,missing,Monchy-St-Eloi
1204,Europe,France,missing,Milly
1205,Europe,France,missing,Meziers
1206,Europe,France,missing,Mezieres
1207,Europe,France,missing,Meudon
1208,Europe,France,missing,Metz
1209,Europe,France,missing,Meteren
1210,Europe,France,missing,Meteren
1211,Europe,France,missing,Mesnil-Theribus
1212,Europe,France,missing,Mer
