,ConstituentID,City,County,State,Country,Continent
14655,6365,London,,missing,England,Europe
14656,6352,London,,missing,England,Europe
14705,6413,London,,missing,England,Europe
14709,6415,London,,missing,England,Europe
14770,29542,London,,missing,England,Europe
14795,6429,London,,missing,England,Europe
14806,6437,London,,missing,England,Europe
14807,6437,London,,missing,England,Europe
14812,6448,London,,missing,England,Europe
14813,6448,London,,missing,England,Europe
14827,6438,London,,missing,England,Europe
14848,6470,London,,missing,England,Europe
14858,6463,London,,missing,England,Europe
14861,6468,London,,missing,England,Europe
14869,6502,London,,missing,England,Europe
14901,6564,London,,missing,England,Europe
14917,6555,London,,missing,England,Europe
14939,6526,London,,missing,England,Europe
14970,6451,London,,missing,England,Europe
14971,6451,London,,missing,England,Europe
14973,6466,London,,missing,England,Europe
14974,6466,London,,missing,England,Europe
15001,6467,London,,missing,England,Europe
15023,3330,London,,missing,England,Europe
15084,193,London,,missing,England,Europe
15086,6553,London,,missing,England,Europe
15087,6553,London,,missing,England,Europe
15121,4827,London,,missing,England,Europe
15175,28392,London,,missing,England,Europe
15347,4295,London,,missing,England,Europe
15356,6519,London,,missing,England,Europe
15854,30603,London,,missing,England,Europe
16005,1724,London,,missing,England,Europe
12771,6523,Livesey Hall,,missing,England,Europe
2141,1196,Liverpool,,missing,England,Europe
3015,1737,Liverpool,,missing,England,Europe
4205,2491,Liverpool,,missing,England,Europe
6694,4052,Liverpool,,missing,England,Europe
9813,6662,Liverpool,,missing,England,Europe
12229,1022,Liverpool,,missing,England,Europe
14860,6468,Liverpool,,missing,England,Europe
2510,1435,Lincolnshire,,missing,England,Europe
11429,3868,Lincoln,,missing,England,Europe
7625,4656,Lightcliffe,,missing,England,Europe
6077,3677,Leicester,,missing,England,Europe
269,152,Leeds,,missing,England,Europe
3210,1862,Leeds,,missing,England,Europe
7537,4593,Leeds,,missing,England,Europe
8700,5493,Leeds,,missing,England,Europe
4097,2420,Lastingham,,missing,England,Europe
7229,4399,Lancashire,,missing,England,Europe
4841,2887,Knightsbridge,,missing,England,Europe
5767,3475,Kingston-upon-Thames,,missing,England,Europe
5768,3475,Kingston-upon-Thames,,missing,England,Europe
15840,30602,Kent,,missing,England,Europe
7612,4649,Kensington,,missing,England,Europe
6791,4114,Kendal,,missing,England,Europe
14896,6562,Ipswich,,missing,England,Europe
7967,4863,Hull,,missing,England,Europe
4473,2651,Huddersfield,,missing,England,Europe
7713,4706,Horncastle,,missing,England,Europe
5807,3500,Heysham,,missing,England,Europe
14916,6555,Hertford,,missing,England,Europe
14312,6474,Haydon Bridge,,missing,England,Europe
14915,6552,Hastings,,missing,England,Europe
6946,4221,Harpenden,,missing,England,Europe
9757,6621,Hampshire,,missing,England,Europe
8116,5133,Hackney,,missing,England,Europe
3419,1996,Greenwich,,missing,England,Europe
4419,2616,Greenwich,,missing,England,Europe
14646,6379,Greenwich,,missing,England,Europe
2686,1535,Gloucestershire,,missing,England,Europe
6491,3926,Gloucester,,missing,England,Europe
6038,3643,Frome,,missing,England,Europe
2397,1367,Farnsborough,,missing,England,Europe
2166,1212,Exmouth,,missing,England,Europe
1808,1017,Exeter,,missing,England,Europe
7499,4574,Exeter,,missing,England,Europe
6643,4020,Etruria,,missing,England,Europe
1407,780,Essex,,missing,England,Europe
6780,4108,Essex,,missing,England,Europe
6021,3633,Epping,,missing,England,Europe
7264,4422,East Dean,,missing,England,Europe
1732,974,East Bergholt,,missing,England,Europe
1103,614,Durham,,missing,England,Europe
14313,6474,Douglas,,missing,England,Europe
7400,4502,Doncaster,,missing,England,Europe
7429,4525,Devon,,missing,England,Europe
5206,3120,Derby,,missing,England,Europe
7399,4502,Derby,,missing,England,Europe
6790,4114,Dalton-le-Furness,,missing,England,Europe
5310,3185,Croydon,,missing,England,Europe
5855,3538,Coventry,,missing,England,Europe
7099,4316,Cornwall,,missing,England,Europe
2310,1312,Christchurch,,missing,England,Europe
6228,3773,Chiswick,,missing,England,Europe
12951,4115,Chester,,missing,England,Europe
7928,4839,Cheshire,,missing,England,Europe
8000,4893,Chelsea,,missing,England,Europe
14794,6429,Chelsea,,missing,England,Europe
14841,6488,Chelsea,,missing,England,Europe
5979,3610,Chelmsford,,missing,England,Europe
8812,5612,Burslem,,missing,England,Europe
590,315,Burford,,missing,England,Europe
7415,4514,Bude,,missing,England,Europe
339,186,Broomsgrove,,missing,England,Europe
14868,6502,Brompton,,missing,England,Europe
3118,1802,Brockenhurst,,missing,England,Europe
166,98,Bristol,,missing,England,Europe
4747,2830,Bristol,,missing,England,Europe
7226,4398,Bristol,,missing,England,Europe
8813,5612,Bristol,,missing,England,Europe
13572,28504,Bristol,,missing,England,Europe
13573,28504,Bristol,,missing,England,Europe
8585,5417,Bristnald's End,,missing,England,Europe
2289,1298,Brighton,,missing,England,Europe
8983,5761,Brighton,,missing,England,Europe
15411,29922,Bredfield,,missing,England,Europe
9585,6267,Bradford,,missing,England,Europe
2167,1213,Bournemouth,,missing,England,Europe
10401,7265,Bournemouth,,missing,England,Europe
1683,943,Bolton-le-Moor,Lancashire,missing,England,Europe
5637,3400,Bolton,,missing,England,Europe
5648,3405,Bolton,,missing,England,Europe
5655,3406,Bolton,,missing,England,Europe
9783,6636,Bolton,,missing,England,Europe
4830,2881,Bocking,,missing,England,Europe
103,61,Birmingham,,missing,England,Europe
6268,3790,Birmingham,,missing,England,Europe
6949,4224,Birmingham,,missing,England,Europe
7225,4398,Birmingham,,missing,England,Europe
7746,4724,Birmingham,,missing,England,Europe
9507,6201,Birmingham,,missing,England,Europe
11250,18187,Birmingham,,missing,England,Europe
13289,28414,Birmingham,,missing,England,Europe
14808,6436,Birmingham,,missing,England,Europe
2028,1137,Bedford,,missing,England,Europe
437,238,Bath,,missing,England,Europe
1901,1068,Bath,,missing,England,Europe
2484,1418,Bath,,missing,England,Europe
11430,3868,Bath,,missing,England,Europe
12686,5465,Bath,,missing,England,Europe
14996,6454,Barnstaple,,missing,England,Europe
14380,3391,Barnsley,,missing,England,Europe
12141,28020,Barnes,,missing,England,Europe
2396,1366,Alverstoke,,missing,England,Europe
7365,4483,Ainwick,,missing,England,Europe
54,33,missing,,missing,England,Europe
55,33,missing,,missing,England,Europe
468,253,missing,,missing,England,Europe
952,533,missing,,missing,England,Europe
1440,805,missing,,missing,England,Europe
2732,1562,missing,,missing,England,Europe
2947,1697,missing,,missing,England,Europe
3491,2055,missing,,missing,England,Europe
3632,2135,missing,,missing,England,Europe
3829,2262,missing,,missing,England,Europe
3854,2271,missing,,missing,England,Europe
3917,2305,missing,,missing,England,Europe
5839,3524,missing,,missing,England,Europe
7843,4785,missing,,missing,England,Europe
8621,5445,missing,,missing,England,Europe
10087,6857,missing,,missing,England,Europe
10628,18004,missing,,missing,England,Europe
12035,28008,missing,,missing,England,Europe
12345,28097,missing,,missing,England,Europe
12403,2147,missing,,missing,England,Europe
12476,18561,missing,,missing,England,Europe
13295,27313,missing,,missing,England,Europe
15184,6548,missing,,missing,England,Europe
15569,5694,missing,,missing,England,Europe
14603,28706,Addis Ababa,,missing,Ethiopia,Europe
11939,27648,Viipuri,,missing,Finland,Europe
6919,4204,Rantasalmi,,missing,Finland,Europe
6917,4203,Kirkkonummi,,missing,Finland,Europe
12033,27474,missing,,Oudenaarde,Flanders,Europe
1147,635,Liege,,missing,Flanders,Europe
13693,1242,Hulst,,missing,Flanders,Europe
1592,891,Antwerp,,missing,Flanders,Europe
13499,5108,Antwerp,,missing,Flanders,Europe
13694,1242,Antwerp,,missing,Flanders,Europe
13608,3022,Saint-Paul-de-Vence,,Alpes-Maritimes,France,Europe
1145,633,Mulhouse,,Alsace,France,Europe
2729,1560,missing,,Alsace,France,Europe
10883,1462,Bayonne,,Basses-Pyrenees,France,Europe
10884,1462,Bayonne,,Basses-Pyrenees,France,Europe
12495,2606,Chissey en Morvan,,Bourgogne,France,Europe
14305,1230,Ploaree,,Brittany,France,Europe
13596,2868,Dijon,,Cote d'Or,France,Europe
13624,3296,Laignes,,Cote-d'Or,France,Europe
13053,3925,Dijon,,Cote-d'Or,France,Europe
12585,2890,Domme,,Dordogne,France,Europe
10843,2865,Gif-sur-Yvette,,Essonne,France,Europe
10839,2852,Montfort-sur-Risle,,Eure,France,Europe
13076,4173,Uzes,,Gard,France,Europe
13605,2966,Bordeaux,,Gironde,France,Europe
10832,2798,Toulouse,,Haute-Garonne,France,Europe
13581,3136,Toulouse,,Haute-Garonne,France,Europe
13622,3281,Toulouse,,Haute-Garonne,France,Europe
12581,2819,Fourquevoux,,Haute-Garonne,France,Europe
12589,27417,Nantes,,Loire-Atlantique,France,Europe
12590,27417,Nantes,,Loire-Atlantique,France,Europe
13063,4006,Cour-Cheverny,,Loire-et-Cher,France,Europe
13582,3136,La Bastide-du-Vert,,Lot,France,Europe
10836,2846,Champsecret,,Orne,France,Europe
10842,2865,Argentan,,Orne,France,Europe
10899,1625,Le Mans,,Sarthe,France,Europe
13788,793,missing,,SaÃ´ne-et-Loire,France,Europe
10840,2852,Rouen,,Seine-Maritime,France,Europe
13054,3925,Auver-sur-Oise,,Siene-et-Oise,France,Europe
13607,3022,Bruyeres,,Vosges,France,Europe
10874,2660,Sens,,Yonne,France,Europe
10875,2660,Sens,,Yonne,France,Europe
9865,6688,Yzeures-sur-Creuse,,missing,France,Europe
10871,2443,Yerres,,missing,France,Europe
12881,4859,Villeneuve-sur-Lot,,missing,France,Europe
14644,6381,Ville-d'Avray,,missing,France,Europe
697,376,Vienne,,missing,France,Europe
14724,6423,Vesoul,,missing,France,Europe
10846,2893,Versailles,,missing,France,Europe
10859,2317,Versailles,,missing,France,Europe
14123,6407,Versailles,,missing,France,Europe
14263,4090,Versailles,,missing,France,Europe
14281,4865,Versailles,,missing,France,Europe
5211,3123,Vence,,missing,France,Europe
7533,4590,Vence,,missing,France,Europe
291,163,Varangeville,,missing,France,Europe
14594,4169,Valognes,,missing,France,Europe
1356,752,Valenciennes,,missing,France,Europe
10855,2082,Valenciennes,,missing,France,Europe
14946,6551,Valenciennes,,missing,France,Europe
1499,835,Uchon,,missing,France,Europe
11963,6482,Troyes,,missing,France,Europe
14541,645,Tourtour,,missing,France,Europe
925,515,Tours,,missing,France,Europe
2031,1139,Tours,,missing,France,Europe
3515,2073,Tours,,missing,France,Europe
738,401,Toulouse,,missing,France,Europe
10627,1264,Toulouse,,missing,France,Europe
14268,3121,Toulouse,,missing,France,Europe
14279,4359,Toulouse,,missing,France,Europe
10835,2820,Toulon,,missing,France,Europe
10274,7133,Strasbourg,,missing,France,Europe
13322,5324,Strasbourg,,missing,France,Europe
10868,2434,St. Ãtienne,,missing,France,Europe
15403,3036,St. Tropez,,missing,France,Europe
8066,5095,St. Servan,,missing,France,Europe
10856,2082,St. Prive,,missing,France,Europe
6340,3834,St. Julien,,missing,France,Europe
3410,1988,St. Die,,missing,France,Europe
14932,6531,Sevres,,missing,France,Europe
1424,791,Samer,,missing,France,Europe
14476,261,Saint-Jean-de-Luz,,missing,France,Europe
10807,4701,Saint-Gilles-du-Gard,,missing,France,Europe
12239,3708,Saintes-Maries-de-la-Mer,,missing,France,Europe
14836,6453,Saint-Denis-du-Port,,missing,France,Europe
6287,3803,Saint-Christoly-de-Medoc,,missing,France,Europe
1593,891,Rueil,,missing,France,Europe
14854,6447,Rouvres,,missing,France,Europe
519,278,Rouen,,missing,France,Europe
1031,575,Rouen,,missing,France,Europe
14728,6422,Rouen,,missing,France,Europe
15045,3774,Rouen,,missing,France,Europe
10828,2769,Rive-de-Gier,Loire,missing,France,Europe
2599,1490,Ribeauville,,missing,France,Europe
9364,6072,Reims,,missing,France,Europe
2469,1410,Quines,,missing,France,Europe
14120,26567,Quincey,,missing,France,Europe
1784,1005,Puy,,missing,France,Europe
5295,3173,Ponce,,missing,France,Europe
4384,2591,Perpignan,,missing,France,Europe
20,13,Paris,,missing,France,Europe
61,37,Paris,,missing,France,Europe
130,77,Paris,,missing,France,Europe
290,163,Paris,,missing,France,Europe
320,178,Paris,,missing,France,Europe
321,178,Paris,,missing,France,Europe
366,201,Paris,,missing,France,Europe
371,205,Paris,,missing,France,Europe
460,248,Paris,,missing,France,Europe
470,254,Paris,,missing,France,Europe
471,254,Paris,,missing,France,Europe
488,263,Paris,,missing,France,Europe
495,266,Paris,,missing,France,Europe
504,271,Paris,,missing,France,Europe
505,271,Paris,,missing,France,Europe
520,278,Paris,,missing,France,Europe
716,388,Paris,,missing,France,Europe
717,388,Paris,,missing,France,Europe
726,396,Paris,,missing,France,Europe
926,515,Paris,,missing,France,Europe
932,522,Paris,,missing,France,Europe
935,524,Paris,,missing,France,Europe
936,524,Paris,,missing,France,Europe
944,530,Paris,,missing,France,Europe
963,542,Paris,,missing,France,Europe
1003,562,Paris,,missing,France,Europe
1004,562,Paris,,missing,France,Europe
1163,645,Paris,,missing,France,Europe
1211,671,Paris,,missing,France,Europe
1267,706,Paris,,missing,France,Europe
1268,706,Paris,,missing,France,Europe
1273,708,Paris,,missing,France,Europe
1330,739,Paris,,missing,France,Europe
1355,751,Paris,,missing,France,Europe
1367,757,Paris,,missing,France,Europe
1368,757,Paris,,missing,France,Europe
1387,768,Paris,,missing,France,Europe
1423,790,Paris,,missing,France,Europe
1436,803,Paris,,missing,France,Europe
1439,804,Paris,,missing,France,Europe
1476,825,Paris,,missing,France,Europe
1478,826,Paris,,missing,France,Europe
1496,834,Paris,,missing,France,Europe
1522,854,Paris,,missing,France,Europe
1576,883,Paris,,missing,France,Europe
1785,1005,Paris,,missing,France,Europe
2013,1127,Paris,,missing,France,Europe
2126,1186,Paris,,missing,France,Europe
2133,1190,Paris,,missing,France,Europe
2146,1198,Paris,,missing,France,Europe
2402,1370,Paris,,missing,France,Europe
2692,1537,Paris,,missing,France,Europe
3406,1983,Paris,,missing,France,Europe
3549,2097,Paris,,missing,France,Europe
3572,2108,Paris,,missing,France,Europe
3630,2134,Paris,,missing,France,Europe
3672,2161,Paris,,missing,France,Europe
3761,2218,Paris,,missing,France,Europe
4535,2686,Paris,,missing,France,Europe
4547,2696,Paris,,missing,France,Europe
4632,2754,Paris,,missing,France,Europe
4649,2762,Paris,,missing,France,Europe
4736,2821,Paris,,missing,France,Europe
4737,2821,Paris,,missing,France,Europe
4931,2943,Paris,,missing,France,Europe
4980,2975,Paris,,missing,France,Europe
5161,3094,Paris,,missing,France,Europe
5196,3114,Paris,,missing,France,Europe
5204,3119,Paris,,missing,France,Europe
5215,3125,Paris,,missing,France,Europe
5261,3153,Paris,,missing,France,Europe
5311,3185,Paris,,missing,France,Europe
5582,3360,Paris,,missing,France,Europe
5814,3507,Paris,,missing,France,Europe
5937,3583,Paris,,missing,France,Europe
6026,3637,Paris,,missing,France,Europe
6110,3695,Paris,,missing,France,Europe
6114,3697,Paris,,missing,France,Europe
6149,3726,Paris,,missing,France,Europe
6324,3825,Paris,,missing,France,Europe
6415,3878,Paris,,missing,France,Europe
7140,4344,Paris,,missing,France,Europe
7776,4742,Paris,,missing,France,Europe
8067,5095,Paris,,missing,France,Europe
8084,5109,Paris,,missing,France,Europe
8372,5287,Paris,,missing,France,Europe
8790,5559,Paris,,missing,France,Europe
9324,6053,Paris,,missing,France,Europe
9325,6053,Paris,,missing,France,Europe
9326,6054,Paris,,missing,France,Europe
9327,6054,Paris,,missing,France,Europe
9336,6059,Paris,,missing,France,Europe
9692,6538,Paris,,missing,France,Europe
9693,6540,Paris,,missing,France,Europe
9694,6540,Paris,,missing,France,Europe
9695,6543,Paris,,missing,France,Europe
9696,6543,Paris,,missing,France,Europe
9864,6688,Paris,,missing,France,Europe
10239,7103,Paris,,missing,France,Europe
10316,7182,Paris,,missing,France,Europe
10465,7335,Paris,,missing,France,Europe
10831,2775,Paris,,missing,France,Europe
10833,2798,Paris,,missing,France,Europe
10834,2820,Paris,,missing,France,Europe
10837,2846,Paris,,missing,France,Europe
